"Edwin,0,1
ignorant,1,1
doubled-up,1,1
timidly;,1,1
WONDERLAND,1,1
moral,,1,1
cats:,1,1
'Dear,,1,1
already,1,1
serpent.,1,0
fly,1,1
and,,19,10
deserved,1,1
stoop?,1,0
liked.',1,1
pretend,1,1
PLEASE,1,1
wrong,,2,2
Down,0,1
soup,1,1
can,12,24
THEN--she,1,1
growing,6,6
making,6,6
readily:,1,1
indignant,1,1
slightest,1,1
hours,,1,1
heart,2,2
anxiously.,1,0
fellow?',1,1
nursing,3,3
window?',1,1
whatever,',1,1
didn't,6,8
confused,3,3
'she's,1,1
paused,1,1
heard,14,14
(Before,1,1
please:,1,1
chin,3,4
dropped,4,4
locks,,1,1
next,,2,2
one--but,1,1
stole,1,1
YOUR,6,7
pink,1,1
conquest.,1,0
'--I,0,1
'Can,0,1
BE,1,1
winter,1,1
removed!',1,1
fortunately,1,1
'poison,',1,2
Who,1,6
boldly:,1,1
nose;,1,1
thunder,,1,1
write,3,5
till,18,8
unjust,1,1
candle.,1,0
'Reeling,0,1
nose.,1,0
wandering,,1,1
nose,,2,3
MARMALADE',,1,1
crossly:,1,1
Tortoise--',1,1
frog;,1,1
mournfully.,1,0
listen.,1,0
stood,4,6
way--never,1,1
tea--',1,1
'By-the-bye,,0,1
may,8,10
Always,0,1
dive,1,1
baby--the,1,1
lock,,1,1
grass,,2,2
'Stupid,1,1
sister;,1,1
birthday,1,1
tipped,1,1
mad,5,5
bit,',1,2
such,28,13
chimney!',1,1
OUTSIDE.',1,1
about!',1,1
true.),1,1
hopeful,1,1
man,1,1
first.',1,1
scrambling,1,1
YOU,,1,1
natural,2,3
different.,1,0
speak.,1,0
different,,1,1
stupidly,1,1
'Exactly,0,1
'Hjckrrh!',1,1
flying,1,1
'to,3,4
tale,1,1
keep,,1,1
think.',1,1
'Why?',1,2
so,82,59
silence,3,3
agony,1,1
offend,1,1
'Poor,0,1
pulled,1,1
talk,7,6
recognised,1,1
curious!',1,1
himself:,1,1
'Oh,2,2
seeing,1,1
off?',1,1
indeed,3,3
pointed,1,1
tail,,3,3
soup,,1,1
no!,2,0
Turtle;,1,1
Turtle:,1,3
course,3,7
SOMEWHERE,',1,1
'You'd,1,1
conversation.,3,0
quarrelled,1,1
shake,1,1
'Ou,1,1
others!',1,1
White,3,5
still,11,9
tail;,1,1
birds,6,6
adding,,1,1
beheading,1,1
limbs,1,1
yawning,1,1
thank,1,1
curly,1,1
Frog-Footman,1,1
interesting,3,3
distance,1,1
did.,1,0
curls,1,1
'Just,0,2
engraved,1,1
'Bring,1,1
corner,,2,2
won,,1,1
didn't,',1,1
air:,1,1
happened,3,2
roses,1,1
lonely,2,2
thoughtfully.,2,0
win,,1,1
tucked,2,3
'Mary,0,1
conversations,1,1
indeed!',6,2
sooner,2,2
bound,1,1
underneath,1,1
EVEN,1,1
argue.,1,0
reality--the,1,1
tails,1,2
She,15,19
'Where's,1,1
half,19,14
not,31,68
now,16,17
hall,1,1
nor,2,2
"Let,1,1
execute,1,1
shouted,9,5
name,4,7
guinea-pigs!',1,1
see--how,1,1
eat",1,1
drop,1,1
wrote,3,2
done,',2,2
soon.,1,0
Dodo,,2,3
Dodo.,1,0
beginning!',1,1
then!--Bill's,1,1
scolded,1,1
entirely,2,2
creature,2,2
crazy!',1,1
next.,1,0
fourth.',1,1
up,',2,2
Zealand,1,1
overhead;,1,1
Knave,,1,1
beheaded!',1,2
pardon!',1,3
Caucus-race?',1,1
hurried,10,10
ALL,1,2
HIS,1,1
dinner!',1,1
NOT!',1,1
catching,1,2
begun,4,4
butter,,1,1
milk-jug,1,1
happen,4,3
anything,,1,1
small,,1,1
surprise,1,1
small.,1,0
tougher,1,1
living,1,1
yet!',1,1
Drawling,,1,1
opened,8,7
could,,2,4
feathers,,1,1
concert,1,1
abide,1,1
hastily,6,6
looking,20,15
miles,3,3
shouldn't,4,5
VIII.,1,0
Lobster,3,3
Ma!',1,1
remarks,',1,1
nothing,,2,2
'Hush!,1,0
eggs,,2,3
interesting.,1,0
interesting,,1,1
happen,',1,1
Duchess,',1,1
fire,,1,3
quite,33,40
bringing,3,3
directions,,1,2
bite.,1,0
Either,0,1
Knave,2,5
One,0,1
hedgehogs,,1,1
learn?',1,1
jelly-fish,1,1
you?',6,6
care,4,3
happening.,1,0
advance,1,1
singers.,1,0
mad.',3,3
found:,1,1
unrolled,2,2
reasonable,1,1
protection.,1,0
honest,1,1
night-air,1,1
thing,18,23
jumping,4,3
place,4,5
mine--a,1,1
invitation,1,2
splash!,1,0
swim.,1,0
think,16,17
waited,5,7
first,11,24
Even,0,1
if--if,1,1
'Write,0,1
'Talking,1,1
day.',1,1
WHAT?',2,2
spoken,1,1
executioner's,1,1
eye;,1,2
There,4,6
subject,',1,1
but,,6,5
way--',1,1
merrily,1,1
child-life,,1,1
fast,4,4
thing!',5,4
temper.,1,0
impossible,2,1
sounds,3,3
Elsie,,1,1
open,4,6
appealed,1,1
'em,3,3
cheerfully,1,1
friend.,1,0
received,1,1
little,34,86
II.,1,0
checked,3,2
silent,2,2
'Nothing,0,3
arch,1,1
caught,3,2
again!',7,7
trampled,1,1
something!',1,1
'Ah,,2,2
cards:,1,1
Tillie;,1,1
life!',1,2
'Ah!,1,0
white,5,2
Five.,1,0
newspapers,,1,1
mind,',1,1
speaking,2,1
WASHING--extra."',1,1
yet,',4,2
eyes,11,16
ache!',1,1
on.,4,0
on,,9,26
that,145,101
curiouser!',1,1
spoke,,2,3
nothing.',1,1
much,,2,2
much.,1,0
snatch,2,1
on:,1,2
on;,1,1
alas,1,1
left,,1,1
on?,1,0
cheered,,2,1
contemptuously.,2,0
flowers,2,1
than,16,19
so.',1,1
end!,1,0
sight.,1,0
bit,,2,2
Alice:,2,7
us,',1,1
sea.',1,1
here?',4,4
treacle-well.',1,1
'Take,1,2
within--a,1,1
courtiers,,1,1
earth!,1,0
asking,,1,1
venture,2,1
were,47,64
HEARTHRUG,,0,1
asking!,1,0
dunce?,1,0
directed,2,2
earth.,1,0
hers--she,1,1
way?',,1,1
and,507,328
thought),,1,1
addressing,1,1
rate,',1,1
tasted,2,2
remained,3,3
might,,1,1
I!',1,2
asleep,',1,1
turned,12,14
round,,7,6
him,),1,1
(and,1,1
fall,,1,1
maybe,',1,1
say,13,31
ink,,1,1
gardeners,,3,4
'It's--it's,0,1
Footman,2,4
anger,1,1
now!',3,3
coming.,2,0
themselves,2,2
saw,7,11
any,24,28
'Why,',1,1
sat,12,8
law,,1,1
Do,1,3
cucumber-frame,,1,1
Coils.',1,1
right?',1,1
Lizard's,1,1
story,',1,1
Will,0,1
wandered,2,1
what?,1,0
grinned;,1,1
woman--but,1,1
take,15,15
law:,1,1
'Oh!,2,0
window.',1,1
'Oh,,7,15
bad,,1,1
salmon,,1,1
cheeks,,1,1
closer,1,1
begin,2,6
sure,11,11
straightening,1,1
voice:,1,1
voice;,2,1
currants.,1,0
stuff,',1,1
neatly,2,2
clearer,1,1
so,,6,5
voice,,11,14
voice.,10,0
printed,1,1
music,,1,1
pair,3,1
knee,1,1
serpent?',1,1
so.,2,0
impossible.,1,0
pencils,1,1
"With,1,1
strength,,1,1
something;,1,1
fills,1,1
considered,3,2
proud,2,2
steady,1,1
drive,1,1
where.',1,1
Rome--no,,1,1
'Treacle,',0,1
somebody.',1,1
say.',2,2
reminding,1,1
'without,1,1
stockings,1,1
not,,4,3
say.),1,1
salt,2,2
trembled,2,2
downward!,1,0
alone.,1,0
were.,1,0
'Who,2,4
walking,3,5
otherwise,2,1
honour,,1,1
show,3,3
"He's,1,1
middle.,1,0
'Tut,,0,1
cheap,1,1
pig,',2,2
while,,3,4
honour:,1,1
bright,5,6
denial;,1,1
Hatter,4,19
must,',1,1
'Why,5,6
corner,1,1
narrow,,1,1
'Keep,0,1
'ORANGE,1,1
curled,2,2
teacup,2,3
We,1,1
BUSY,1,1
busily,4,4
flamingo.,1,0
'An,1,1
seen:,1,1
teases.',1,1
'She's,2,2
queerest,1,1
histories,1,1
XI.,1,0
coaxing,1,1
tears,3,4
going,16,12
weeks!',1,1
cutting,',1,1
'unimportant.',1,1
passing,1,1
watching,3,3
juror,1,1
shrill,3,3
effect,,1,1
seen,,1,1
dispute,2,2
Dormouse!,1,0
'Wow!,1,0
usual,,1,1
cherry-tart,,1,1
usual.,1,0
get,21,27
'tis,2,1
beak--,1,1
hiss,1,1
HAD,1,1
Dormouse,,1,5
Dormouse.,1,0
bed!',1,1
comfits,,1,1
state,1,1
nearly,8,8
late!',1,1
'Chorus,1,1
Dormouse;,1,2
Dormouse:,1,1
invented,1,1
reading,2,2
next!,1,0
Sends,1,1
off,',1,1
seldom,1,1
Soup!',1,1
Him,,1,1
turns,,2,2
morning,1,1
tea-party,1,1
hoped),1,1
stupid,1,1
telescopes:,1,1
moment!',1,1
finishing,1,1
where,7,6
everything's,1,1
sharply.,1,0
suppressed.,1,0
any,',1,1
declared,1,1
crumbs,1,1
burst,1,1
hurt,,1,1
sharply,,1,1
fanned,1,1
Soon,1,1
asleep,4,4
course.',1,1
paws.,1,0
'There,3,4
One,',1,1
'Wake,0,1
wonder,7,7
whiting.,1,0
come,,2,2
knocked.,1,0
all.',2,2
That,2,3
ways,1,1
jumped,4,3
remarking,,1,1
axis--',1,1
label,1,1
relief.,1,0
to--',1,1
behind,7,11
"Twinkle,,1,1
slates,,1,3
Caterpillar.,1,0
cautiously,1,2
Majesty?',1,1
THAT'S,3,3
man,,1,1
across,5,4
Caucus-race.',1,1
whispered,4,3
fight,2,2
notice,5,2
Caterpillar,,1,2
meat,,1,1
"YOU,1,1
rattle,1,1
chorus,,1,1
declare,,1,1
are!',1,1
bats?',1,1
throat,',1,1
together."',1,1
killing,1,1
lefthand,1,2
is--"Oh,,1,1
day!',1,1
(luckily,1,1
sea,,1,3
singers,1,1
child?',1,1
come,13,15
'No,1,1
croqueted,1,1
alive!',1,1
blame,1,1
dates,1,1
way?,1,0
(Alice,3,3
moon,,1,1
many,6,12
stupidest,1,1
quiet,2,2
But,,2,2
follows,1,2
personal,2,2
loudly,2,2
disappointment,1,1
way,,6,5
farmer,,1,1
spoon:,1,1
way!,1,0
expression,1,1
'Hadn't,1,1
can't,11,21
sea.,2,0
'The,7,14
among,12,5
loveliest,1,1
Turtle's,1,2
sulky,1,2
like.',1,1
within,1,1
('which,1,1
side,,3,3
pop,1,1
yawning.,1,0
reading,,1,1
stretched,2,2
couldn't,7,8
see"!',1,1
constant,2,2
part.',1,1
custody,2,2
considering,3,3
rock,,1,1
Pepper,1,1
hot-tempered,',1,1
shriek,,2,2
cares,2,1
able!,1,0
queer-shaped,1,1
But,7,12
mark,2,2
head--Brandy,1,1
Luckily,1,1
rabbits.,1,0
punished,1,1
judging,1,1
hardly,10,10
wants,2,2
that--only,1,1
direction,1,2
grin,',1,1
'Soles,0,1
thousand,2,2
tea-tray,1,1
"Coming,1,1
with,',1,2
flurry,1,1
Cat,,2,6
tea--not,1,1
Adventures,1,1
crumbs,',1,1
not';,1,1
plan.',1,1
those,9,9
case,4,3
breathe"!',1,1
myself,2,2
closed,2,2
too.',1,1
folding,1,1
"There's,0,1
these,10,9
"Keep,1,1
porpoise?"',1,1
sobbed,1,1
life;,1,1
disappeared.,1,0
ordered.,1,0
PERSONS,1,1
beheaded,,1,1
overcome,1,1
life!,1,0
Besides,,0,1
squeezed,1,1
life.,2,0
life,,2,2
invited,1,1
warning,',1,1
earnestly,,1,1
'Soo--oop,1,1
joys,,1,1
pig-baby,1,1
removed,',1,1
Edwin,0,1
know--and,1,1
engaged,1,1
tarts,,3,3
person,,1,1
fig?',1,1
middle,2,1
sudden,4,4
shrimp,1,1
graceful,1,1
heels,1,1
blasts,1,1
"How,1,1
worry,1,1
Forty-two.,1,0
doubtfully,,1,1
different,4,4
it.),2,2
I?,1,0
paw,1,1
it.',8,9
little,,1,3
Grammar,,1,1
same,3,16
well,',2,2
witness,',1,1
speech,1,1
I,,1,1
I.,1,0
don't!',1,1
likes.',1,1
comfits:,1,1
passage:,1,1
way.,3,0
King's,2,2
They're,0,1
finish,4,4
messages,2,2
flappers,,1,1
I,138,112
'creatures,',1,1
IS,5,5
'--or,0,1
IT,1,1
writing-desk?',1,1
stupid?',1,1
Soup,1,3
running,7,8
history.,1,0
reeds--the,1,1
IN,2,2
changing,2,2
Knave.,1,0
railway,1,1
complained,1,1
Owl,1,2
themselves."',1,1
impatiently,,1,1
hurry:,1,1
ear,,1,1
charges,1,1
hurry;,1,2
It,5,8
thing,',3,2
May,1,1
impatiently:,2,2
without,21,16
choice!',1,1
comes,1,1
bottle,5,6
In,1,3
shut.,1,0
'was,,1,1
circumstances.,1,0
'Prizes!,1,0
hid,1,1
If,1,3
executed.',1,1
You're,0,2
'"--found,1,1
certain!,1,0
THAT.,1,0
am,,1,1
together:,1,1
being,14,19
when,55,17
Seven,3,3
lobster--',1,1
rest,2,5
onions.',1,1
violent,1,2
growled,1,1
remark,,4,4
'Here!',1,1
'Ten,0,1
rule,,1,1
touch,1,1
flower-pot,1,1
(a,1,1
speed,1,1
asleep,,2,2
ask.',1,1
blow,2,2
'important,',1,1
rat-hole:,1,1
dipped,2,2
Her,0,3
hint,1,1
thinking,9,9
end,',1,1
Advice,0,1
then!',2,2
seems,4,1
except,4,2
civil,1,1
hoarse,,1,1
either,,2,2
suppressed,2,2
speech.,1,0
loudly.,1,0
to-day.',1,1
strange,,1,1
struck,2,2
ornamented,2,2
swim,1,1
baby?',1,1
Two!',1,1
sight;,1,1
down!',1,1
kills,1,1
cat!,1,0
read,7,9
be"--or,1,1
lowing,1,1
knocking,',2,2
Nile,1,1
dark,3,3
begin.',2,3
sight,,2,4
English,,1,1
all?',2,1
wife;,1,1
'Begin,0,1
world,3,6
earls,1,1
Magpie,1,1
lady,1,2
vague,1,1
dare,3,2
tremulous,1,1
boy,,2,2
eyes:,1,1
Beau--ootiful,0,1
pie-crust,,1,1
first,',2,2
draggled,1,1
'Shall,0,1
piece,4,2
slate.,1,0
butterfly,,1,1
seem,,1,1
London,0,1
either,4,5
all.,2,0
'"Will,1,1
passionate,1,1
reduced,1,1
together.,2,0
twelve,2,2
opened,,1,1
'It,11,16
trying.',1,1
learning,1,1
anxious.),1,1
bear?--Mind,1,1
plan!',1,1
lasted.),1,1
rose-tree,1,1
dream.,1,0
'If,8,9
'Yes!',0,1
lobster,1,1
done,,1,1
New,1,1
spectacles,,1,1
Mary,2,2
spectacles.,1,0
flamingo,,1,1
(Sounds,1,1
'that's,1,1
theirs,,1,1
king,',1,1
fright.,1,0
whiskers!',1,1
o'clock,3,3
pocket),1,1
"it",1,2
"much,1,1
'IF,0,1
crumbs.',1,1
week:,1,1
'First,1,1
expressing,1,1
be,',3,1
Imagine,0,1
knife,1,1
crown.,1,0
Queens,,1,1
muttered,2,2
think,,2,2
felt,7,10
round!"',1,1
also,,1,1
business,1,2
faintly,1,1
somewhere.',1,1
think!,1,0
'Why,,3,7
broken,4,5
think:,1,1
goose,,1,1
'You!',1,1
goose!,1,0
uglify,1,1
said--',3,3
suppose?',1,2
throw,3,3
'the,5,5
on,83,58
subdued,1,1
whistling.,1,0
livery:,1,1
oh,1,1
pleased.,1,0
of,251,226
pleased,,1,1
and--oh,2,2
on!",1,1
Pat,,1,1
livery,,1,1
stop.,1,0
stand,4,3
'important--unimportant--unimportant--important--',1,1
home;,1,1
mixed,2,2
waistcoat-pocket,,1,1
mean,5,6
out,,12,13
or,49,46
out.,2,0
liked,,1,2
game,',1,1
imitated,1,1
quietly,4,4
Kings,1,1
Heads,0,1
ridges,1,1
burning,1,1
No,0,2
trot,1,1
guinea-pig,1,1
up.',2,2
Alice!',1,1
morning?,1,0
PROVES,1,1
rising,1,1
'Sure,1,1
shock,1,1
music.',2,2
March,,1,1
begged,1,1
right,',3,1
shrinking,4,4
your,33,38
worried.,1,0
''Tis,1,2
first!',1,1
appeared,,3,2
her,95,138
NO,1,1
'After,0,1
tone,,12,14
there,29,15
guilt,',1,1
thump!,1,0
appeared;,1,1
cats,9,6
low,2,5
Conqueror.',1,1
jaws,1,1
prison,',1,1
attends,1,1
eyes--and,1,1
promise.,1,0
tone;,2,2
tone:,5,5
white;,1,1
Rabbit-Hole,1,1
you,,9,9
annoy,,1,1
enough,10,6
begin?',1,1
talk!',1,1
'lives,2,1
'advance,1,1
you!,2,0
you?,2,0
'Wouldn't,1,1
you:,1,1
white,,1,1
mice,3,3
trying,10,4
with,139,57
longer,2,2
again,',1,1
they're,8,9
rush,2,1
in?',1,3
timidly:,1,1
pace,',1,1
are!,1,0
wasn't,9,9
'shall,1,1
are,,2,2
caterpillar,,1,1
business?',1,1
cat.,1,0
brother's,1,1
do.",1,1
was.',1,1
tones,2,1
They,4,5
stand,,1,1
Cat,',1,1
is,',2,1
faces,,1,2
are;,1,1
faces.,1,0
HIM,2,2
gone,6,9
mind.',1,1
idea,',1,1
words:,2,2
fright,1,1
pity.,1,0
taste,2,2
certain,2,2
THEY,1,1
am,8,8
alone!',1,1
deep,3,4
general,2,3
present!',1,1
How,3,9
as,152,60
words,,1,1
hearts.,1,0
at,132,64
belt,1,1
watched,2,1
tastes!,1,0
now--but,1,1
noticing,1,1
courtiers;,1,1
him--it,1,1
again,10,12
voice:--,1,1
managing,1,1
rubbed,1,1
'they'd,1,1
farther,1,1
back,,4,3
'are,2,2
courage.,1,0
field,1,1
wonder?',1,3
wet,,1,1
William,',1,1
Involved,1,1
instantly,2,3
you,146,134
really,9,9
began:--,1,1
At,3,2
oh,,2,3
won't!',1,1
to--to,1,1
Hatter;,1,1
Hatter:,2,6
move.,1,0
inquired,1,1
uncorked,1,1
twinkled,1,1
THERE,1,1
contradicted,1,1
oh!,2,0
boy--and,1,1
waving,5,4
Hatter.,1,0
important,3,3
itself,,3,3
COURT.',1,1
itself.,1,0
youth,',1,2
velvet,1,1
brass,1,1
unless,1,1
'SHE,1,1
pool,2,6
missed,2,2
'Pepper,,1,1
it),,2,1
Majesty,2,2
OURS,1,1
evening,,1,1
sobbing,2,2
tricks,1,1
frying-pan,1,1
M?',1,1
sharks,1,1
having,7,9
jumped;,1,1
sixpence.,1,0
week,2,2
bread-and-butter,,1,1
Off--',0,1
adventures.',1,1
once,11,14
from?',1,1
undertone,1,1
does.',1,1
all,91,90
finished,,2,2
(it,4,3
forget,2,2
pointing,3,1
SIT,1,1
caused,2,2
crept,1,1
son,,1,1
'explanations,1,1
month,1,1
Take,0,1
smoking,2,2
dish,3,3
follow,1,1
faster,1,1
children,5,4
more--As,1,1
content,1,1
ravens,1,1
red-hot,1,1
hunting,3,3
WAS,4,3
bone,1,1
laid,2,2
humbly:,1,1
(pointing,1,1
high,',2,2
to,310,267
tail,2,2
present,1,1
pence.,1,0
them!',5,5
footsteps,,1,1
remedies--',1,1
'ARE,0,1
sound,3,2
ears--',1,1
flamingo:,1,1
worse,2,2
'Call,1,2
sitting,5,5
very,59,91
'Hold,2,1
song,1,1
worm.,1,0
distance--but,1,1
'stupid,',1,1
I'd,6,7
fan,4,3
minded,1,1
hatching,1,1
fall,4,6
I'm,25,26
last:,1,1
common,1,1
altered.',1,1
size,,1,1
washing,1,1
think?',1,2
Don't,0,3
voices--'Hold,1,1
dreamed,1,1
broken.,1,0
joined,2,2
Canary,1,1
startled,1,2
large,11,30
again:--,1,2
sand,1,1
mile,1,1
form,1,1
lessen,1,1
small,8,8
'Off,3,1
wearily.,1,0
familiarly,1,1
say,',3,3
then.',2,2
song?',1,1
rats,1,1
know--',1,4
ten,5,5
direction,,1,1
tea,5,5
Number,1,1
past,1,1
answer,,1,1
rate,1,4
answer.,1,0
knew),1,1
this,',1,1
further,1,1
ourselves,,1,1
Gryphon;,1,1
bit!',1,1
'Let,2,3
returned,1,1
creatures,4,6
grinning,1,1
what,51,38
Latin,1,1
him:,3,3
darkness,1,1
clock,1,1
deeply,1,1
stool,1,1
Ma'am,,1,1
stoop,1,1
paper.,1,0
him,,4,3
Rabbit's,1,3
hedgehogs;,1,1
nurse,1,1
think!',1,1
wider.,1,0
creature,,2,2
cries,1,1
full,6,3
mouths--and,1,1
snail.,1,0
loose,1,1
dodged,1,1
dance?"',1,1
bite,',1,1
affectionately,1,1
day--',1,1
directions,1,1
knife,,1,1
Shakespeare,,1,1
Silence,0,1
'Nothing,',0,1
branches,,1,1
search,1,1
SAID,1,1
ridiculous,1,1
'When,0,3
extraordinary,2,2
stretching,1,1
chatte?',1,1
earnestly.,1,0
yourself,,1,1
soldier,1,1
off.',1,1
'UNimportant,,1,2
refreshments!',1,1
must,,1,1
'Idiot!',0,1
murdering,1,1
narrow,1,1
business!',2,2
business,',1,1
followed,8,8
family,1,1
suddenly,8,8
'Stand,0,1
imagine,1,1
usurpation,1,1
put,20,17
Tears,1,1
shifting,1,1
lines!',1,1
Hush!',0,1
toys,1,1
'Well!',0,1
thatched,1,1
know,,3,7
story.,1,0
RED,1,1
guess,,1,1
afterwards.',1,1
eye,3,3
takes,2,2
joined):--,1,1
injure,1,1
frontispiece,1,1
faint,1,1
washing?',1,1
two,11,17
vote,1,1
all,',1,1
Gryphon:,1,2
thirteen,,1,1
twinkle--',1,1
slate-pencil,,1,1
prizes?',1,1
wine,',2,2
'Nearly,0,1
taken,3,4
tea.,1,0
kick,2,2
rubbing,2,2
possible,1,1
OUT,1,1
flat,1,1
wretched,2,2
down:,1,1
door,4,13
knows,2,2
fact.',1,1
table,',1,1
'Then,,0,1
company,1,1
line,1,1
Paris,,1,1
arm-in-arm,1,1
'He,1,4
ate,1,1
So,12,5
beginning,',1,1
broke,1,2
particular,1,1
known,1,1
home?',1,1
hurry,3,2
producing,1,1
glad,5,8
cunning,1,1
gazing,1,1
none,3,1
puppy's,1,1
hour,1,1
croquet?',1,1
sulkily,2,2
began,,5,3
pigs,,1,1
ADVENTURES,1,1
nothing;,1,1
this:--,2,2
besides,1,1
offended,4,4
remain,1,1
pressing,1,1
nine,4,3
arches.,1,0
learn,4,4
after-time,,1,1
things?',1,1
nothing.,1,0
pleases!',1,1
cackled,1,1
mouse--of,1,1
beautiful,5,5
hedgehog.,1,0
(with,1,1
feebly,1,1
Rome,,1,1
rustled,1,1
needn't,3,2
like,',1,1
fury,,1,1
'To,1,1
'Seven,1,1
'crumbs,1,1
disobey,,1,1
CAN,4,3
sense,1,1
sharp,5,5
plan,,1,1
'She,1,2
without--Maybe,1,1
nodded.,1,0
condemn,1,1
dear!,7,0
needs,1,1
person!',1,1
court,3,4
players,,2,2
that?--It,1,1
bank,,1,2
rather,21,22
indeed,',2,1
someone,1,1
maps,1,1
'Pray,0,1
footman,2,2
THROUGH,1,1
'EVERYBODY,1,1
to,',1,1
plates,1,1
Improve,1,1
tide,1,1
skurried,1,1
SOMEBODY,1,1
tried,5,8
suppose,4,7
fancy,,2,1
never!,1,0
LESS,',1,1
'Who's,0,1
with.',1,1
purring,1,1
coming,4,5
gardeners,1,3
HIGH,1,1
pleaded,2,2
growl,1,1
hedgehogs,1,1
a,191,371
wig,,1,1
short,4,4
brown,,1,1
crowded,3,3
Majesty!',1,1
loud,3,3
for?',1,1
'Thank,3,2
by--the,1,1
eats,1,1
porpoise,1,1
'what,2,2
though,,1,1
pleasure,2,2
swim,,1,1
dream,3,3
playing,2,2
'Repeat,,0,1
that's,10,9
replied,8,8
'Behead,0,1
What,2,4
would,,1,1
help,6,7
memorandum,1,1
don't,14,30
incessantly,1,1
bread-knife.',1,1
soon,11,13
held,3,4
Ada,',1,1
paper,3,3
through,10,6
'--and,1,2
tut,,1,1
smiling,2,2
a-piece,1,1
its,34,40
roots,1,1
FIT--",1,1
nose';,1,1
fanning,1,1
Classics,1,1
March,4,5
truth:,1,1
already,,1,1
exact,1,1
'Sentence,0,1
buttercup,1,1
"--SAID,0,1
course,,3,5
actually,1,1
late,3,3
strange,4,4
knee.,1,0
attended,1,1
remarked,1,1
in:,1,1
course;,1,1
might,12,20
'"WE,1,1
haven't,4,6
arguments,1,1
it.,14,0
it,,20,22
good,8,15
somebody,3,3
little.,1,0
'why,2,2
resource,,1,1
little!,1,0
you,',5,3
"poison",1,1
civil,,1,1
things--everything,1,1
it!,1,0
itself,),1,1
look-out,1,1
day:,1,1
it:,8,8
it;,6,6
foot,3,5
whiskers!,1,0
star-fish,',1,1
passage,,2,2
cakes,,1,1
jury,",1,1
easily,2,3
say?',1,1
had!',1,1
all!,1,0
wash,2,2
always,11,10
all,,2,3
fluttered,1,1
severity;,1,1
sky-rocket!',1,1
right-hand,1,1
stopped,3,3
eager,3,3
twice,,2,3
turns,1,1
found,11,16
repeating,3,3
difficult,1,2
all;,1,2
all:,2,2
isn't,4,5
pleasanter,1,1
heavy,2,2
pitied,1,1
harm,1,1
her,',1,1
solemnly,,1,1
solemnly.,1,0
house,3,8
fish,2,2
hard,6,6
idea,9,7
house,,4,6
Waiting,1,1
course,',2,3
roof.,1,0
Alice)--'and,1,1
THAT!',1,1
late,,1,1
as,,1,2
leave,3,4
given,1,1
dreadful,1,1
ESQ.,1,0
wondered,1,1
rearing,1,1
smaller,,3,2
verse,',2,2
sensation,,1,1
since,4,4
pigeon,1,1
"'TIS,1,1
FENDER,,1,1
then?',1,1
end.',1,1
they'll,3,3
paws!,1,0
Laughing,1,1
Crab,,1,1
thimble,',1,1
low.,1,0
spoke--fancy,1,1
voice--the,1,1
crouched,1,1
scroll,,1,1
upon,21,16
story,2,2
pleasant,1,1
difficulty,2,2
cross,,1,1
tale,,1,1
say!',1,1
SHE,1,1
jaw,,1,1
III.,1,0
ask,3,7
'Yes,,4,6
bend,,1,1
rises,1,1
beginning,5,5
Shark,,1,1
thrown,1,1
Turtle,,1,7
pairs,1,1
dear:,1,1
curtsey,1,1
corner--No,,1,1
'All,2,2
INSIDE,,1,1
(Dinah,1,1
terribly,1,1
feelings.,1,0
expecting,3,3
Hearts,,1,5
leading,1,1
mark;,1,1
fallen,3,2
dear,,4,6
yours."',1,1
sure;,1,1
interrupted:,1,1
slipped,2,2
dance,',1,1
feel,5,6
whisper.),1,1
been,,1,1
clapping,1,1
number,2,1
fancy,2,2
feet,7,7
mad--at,1,1
interrupted,,2,2
done,8,9
shilling,1,1
minutes.,1,0
sneezes;,1,1
miss,1,1
book-shelves;,1,1
you'd,6,6
guess,2,2
heads,4,7
suddenly,,1,1
flock,1,1
THESE?',1,1
twenty,1,1
different,',1,1
frowning,,1,1
least,6,6
pity!"?',1,1
paint,1,1
suddenly:,2,2
never-ending,1,1
passed,4,3
beloved,1,1
hundred,1,1
suppose,,1,1
recovered,2,2
off).,1,0
executioner,,1,1
bowed,3,3
'flamingoes,1,1
first,,5,6
first.,1,0
relieved,1,1
uncommonly,1,1
Puss,',1,1
immediate,1,1
procession,1,2
first;,2,2
Long,1,1
executioner:,1,1
knot!',1,1
believe,6,7
whiting,2,3
'VERY,1,1
knot,,1,1
_I_,1,2
sell,',1,1
kind,5,2
grew,1,1
kindly,1,1
double,1,1
custard,,1,1
grey,1,1
find?',1,1
alive;,1,1
for.',1,1
finished,',1,1
stalk,1,1
head!,1,0
pause:,1,1
English);,1,1
crawling,1,1
hot,,1,1
fellow?,1,0
declare,1,1
beast,,1,1
executioner,1,3
fish,,1,1
gloves:,1,1
all!',1,1
uncomfortable,1,1
happens;,1,1
doubtfully:,1,1
dainties,1,1
Father,2,2
it--once,1,1
livery,1,1
'only,1,1
solemnly,2,2
COULD,3,3
for?"',1,1
about;,1,1
before,',3,2
grand,,1,1
fading,1,1
sell,1,1
lie,1,1
Soup!,2,0
dancing,1,1
fashion,,1,1
here!',1,1
commotion,1,1
this),,1,1
lit,1,1
swallowing,1,1
least--at,1,1
mouse-traps,,1,1
feet!',1,1
window,,1,3
finding,3,3
did:,1,1
day.,1,0
With,2,2
hookah,,1,1
